,acc,f1,mcc,auc,model,embedding_name,embedding_type,original_dim_number,compression,compression_name,compression_dim,is_seed,seed
160,0.631578947368421,0.5977011494252873,0.2591636897970361,0.6302785265049416,xgboost,struc2vec_dim_64_umap_16_seed_0,struc2vec,64,True,umap,64,True,0
161,0.6210526315789474,0.5909090909090909,0.2401832625537304,0.6208445642407907,xgboost,struc2vec_dim_64_umap_16_seed_1,struc2vec,64,True,umap,64,True,1
162,0.6210526315789474,0.5813953488372093,0.2357960952270559,0.6183737646001798,xgboost,struc2vec_dim_32,struc2vec,32,False,no_compression,32,False,NA
163,0.6736842105263158,0.5753424657534247,0.3297614018753076,0.6556603773584906,xgboost,struc2vec_dim_64,struc2vec,64,False,no_compression,64,False,NA
164,0.6421052631578947,0.575,0.2682399680197686,0.6323000898472597,xgboost,pygn_gf_cols_dim_64,pygn_gf,64,False,no_compression,64,False,NA
165,0.6210526315789474,0.5714285714285714,0.2318059299191375,0.6159029649595688,xgboost,struc2vec_dim_32_umap_16_seed_1,struc2vec,32,True,umap,32,True,1
166,0.6210526315789474,0.5714285714285714,0.2318059299191375,0.6159029649595688,xgboost,struc2vec_dim_32_umap_16_seed_2,struc2vec,32,True,umap,32,True,2
167,0.631578947368421,0.5569620253164557,0.2452377657868114,0.6203953279424977,xgboost,struc2vec_dim_4,struc2vec,4,False,no_compression,4,False,NA
168,0.5578947368421052,0.5531914893617021,0.1281939570841809,0.5642407906558851,xgboost,struc2vec_dim_128_umap_16_seed_2,struc2vec,128,True,umap,128,True,2
169,0.5894736842105263,0.5411764705882354,0.1698794046674985,0.5851302785265049,xgboost,node2vec_dim_16,node2vec,16,False,no_compression,16,False,NA
170,0.5684210526315789,0.5393258426966292,0.1365492436227077,0.568733153638814,xgboost,rolx_dim_32_umap_16_seed_1,rolx,32,True,umap,32,True,1
171,0.6,0.5365853658536585,0.1852720625348729,0.5920934411500449,xgboost,rolx_dim_4,rolx,4,False,no_compression,4,False,NA
172,0.6210526315789474,0.5135135135135135,0.2176171315571812,0.6035489667565139,xgboost,struc2vec_dim_8,struc2vec,8,False,no_compression,8,False,NA
